time,open,high,low,close,tick_volume,spread,real_volume
2022-06-03 14:15:00,252.45,252.97,252.27,252.58,18,1,20
2022-06-03 14:30:00,252.62,252.62,252.14,252.14,17,1,21
2022-06-03 14:45:00,252.1,252.4,252.1,252.4,5,1,6
2022-06-03 15:30:00,252.4,253.28,252.4,253.28,3,1,4
2022-06-06 09:00:00,256.3,259.01,256.3,258.22,48,1,49
2022-06-06 09:15:00,257.92,257.92,257.35,257.35,19,1,22
2022-06-06 09:30:00,257.09,258.18,255.82,255.99,32,1,35
2022-06-06 09:45:00,255.99,256.3,254.5,256.3,23,1,32
2022-06-06 10:00:00,256.04,256.04,254.5,254.72,22,1,22
2022-06-06 10:15:00,254.55,255.2,253.5,255.2,52,1,63
2022-06-06 10:30:00,254.72,254.72,254.28,254.55,3,1,3
2022-06-06 10:45:00,254.63,255.2,254.63,255.16,6,1,6
2022-06-06 11:00:00,255.25,255.25,253.89,254.37,10,1,11
2022-06-06 11:15:00,254.15,254.72,254.02,254.72,10,1,10
2022-06-06 11:30:00,256.3,256.52,256.3,256.52,7,1,7
2022-06-06 11:45:00,256.74,257.35,256.56,257.35,14,1,17
2022-06-06 12:00:00,257.44,258.62,257.22,258.49,75,1,97
2022-06-06 12:15:00,258.66,259.97,258.57,259.1,53,1,58
2022-06-06 12:30:00,258.88,259.97,258.88,259.93,34,1,45
2022-06-06 12:45:00,259.89,259.89,258.79,259.41,13,1,13
2022-06-06 13:00:00,258.92,258.97,258.92,258.92,4,1,5
2022-06-06 13:15:00,259.19,259.19,258.05,258.05,15,1,16
2022-06-06 13:30:00,258.05,258.27,257.48,257.48,10,1,11
2022-06-06 13:45:00,257.44,257.48,257.0,257.35,28,1,29
2022-06-06 14:00:00,257.0,257.0,256.82,256.91,7,1,9
2022-06-06 14:15:00,257.09,257.09,256.91,256.91,9,1,9
2022-06-06 14:30:00,256.95,257.35,256.95,257.35,5,1,8
2022-06-06 14:45:00,257.3,257.3,257.04,257.09,12,1,15
2022-06-06 16:00:00,257.09,257.09,257.09,257.09,1,1,1
2022-06-06 16:15:00,256.91,257.09,256.74,257.09,3,1,4
2022-06-07 09:00:00,257.22,258.92,256.47,258.22,44,1,45
2022-06-07 09:15:00,257.61,257.92,257.17,257.17,8,1,8
2022-06-07 09:30:00,257.26,257.35,255.86,256.21,47,1,51
2022-06-07 09:45:00,256.21,256.87,256.12,256.21,12,1,13
2022-06-07 10:00:00,256.08,256.47,256.04,256.04,8,1,8
2022-06-07 10:15:00,256.47,256.47,255.95,255.95,2,1,2
2022-06-07 10:30:00,255.9,255.9,255.42,255.6,37,1,65
2022-06-07 10:45:00,255.6,255.6,253.85,254.28,71,1,78
2022-06-07 11:00:00,253.89,254.55,253.72,253.85,23,1,26
2022-06-07 11:15:00,253.85,253.93,253.19,253.19,17,1,18
2022-06-07 11:30:00,253.1,253.89,253.1,253.85,19,1,24
2022-06-07 11:45:00,254.28,254.28,253.76,253.76,7,1,7
2022-06-07 12:00:00,253.67,253.85,253.5,253.85,9,1,12
2022-06-07 12:15:00,253.19,253.41,253.1,253.23,14,1,20
2022-06-07 12:30:00,253.1,253.1,252.23,252.27,51,1,62
2022-06-07 12:45:00,252.27,252.49,252.1,252.49,13,1,14
2022-06-07 13:00:00,252.62,253.1,252.62,253.06,12,1,13
2022-06-07 13:15:00,252.71,252.97,252.67,252.97,7,1,12
2022-06-07 13:30:00,252.97,252.97,252.97,252.97,1,1,1
2022-06-07 13:45:00,253.58,253.58,253.28,253.28,3,1,3
2022-06-07 14:00:00,253.58,253.72,253.58,253.63,6,1,6
2022-06-07 14:15:00,253.63,253.85,253.63,253.76,5,1,5
2022-06-07 14:30:00,253.5,253.8,253.5,253.8,5,1,8
2022-06-07 14:45:00,253.8,254.42,253.8,254.42,4,1,4
2022-06-07 15:30:00,254.2,254.2,254.15,254.2,2,1,3
2022-06-07 15:45:00,254.81,254.9,254.81,254.9,1,1,2
2022-06-07 16:00:00,254.42,254.42,254.42,254.42,1,1,2
2022-06-08 09:00:00,255.68,255.99,254.72,254.72,43,1,30
2022-06-08 09:15:00,254.77,254.98,253.8,253.89,24,1,26
2022-06-08 09:30:00,253.85,254.42,253.41,253.41,11,1,13
2022-06-08 09:45:00,253.23,253.23,253.23,253.23,1,1,1
2022-06-08 10:00:00,253.85,254.28,253.85,254.28,10,1,10
2022-06-08 10:15:00,254.28,255.03,254.2,254.85,23,1,32
2022-06-08 10:30:00,253.98,254.55,253.41,254.55,22,1,25
2022-06-08 10:45:00,254.72,255.07,254.28,254.81,10,1,11
2022-06-08 11:00:00,254.72,254.72,253.15,253.32,19,1,23
2022-06-08 11:15:00,253.32,253.32,250.78,251.44,64,1,88
2022-06-08 11:30:00,251.53,252.1,251.53,252.01,5,1,6
2022-06-08 11:45:00,252.1,252.93,252.1,252.93,8,1,8
2022-06-08 12:00:00,252.8,252.8,252.8,252.8,1,1,1
2022-06-08 12:15:00,252.93,254.59,252.93,254.28,9,1,10
2022-06-08 12:30:00,254.28,255.51,253.54,254.33,39,1,44
2022-06-08 12:45:00,254.55,254.55,254.33,254.33,3,1,3
2022-06-08 13:00:00,254.94,255.03,253.63,253.85,20,1,28
2022-06-08 13:15:00,253.93,253.93,253.15,253.15,12,1,13
2022-06-08 13:30:00,252.62,252.62,252.36,252.36,4,1,7
2022-06-08 13:45:00,252.27,253.1,252.27,252.27,4,1,4
2022-06-08 14:00:00,252.23,252.23,252.05,252.05,14,1,14
2022-06-08 14:15:00,252.53,252.53,251.92,251.92,24,1,26
2022-06-08 14:30:00,252.36,252.53,252.1,252.1,5,1,5
2022-06-08 14:45:00,252.1,252.8,252.1,252.8,11,1,14
2022-06-08 15:30:00,252.4,252.97,252.4,252.53,5,1,7
2022-06-08 16:15:00,252.53,252.53,252.36,252.36,3,1,6
2022-06-09 09:00:00,253.58,254.72,252.67,254.72,50,1,37
2022-06-09 09:15:00,254.68,254.85,253.67,254.59,16,1,21
2022-06-09 09:30:00,254.59,254.63,254.02,254.2,4,1,5
2022-06-09 09:45:00,254.15,254.15,253.98,253.98,3,1,6
2022-06-09 10:00:00,254.24,255.16,254.24,254.28,28,1,33
2022-06-09 10:15:00,253.85,254.5,253.8,254.5,14,1,17
2022-06-09 10:30:00,253.5,253.85,253.06,253.19,15,1,17
2022-06-09 10:45:00,253.37,254.24,253.02,253.89,23,1,36
2022-06-09 11:00:00,253.85,253.85,252.97,253.41,11,1,14
2022-06-09 11:15:00,253.58,253.93,253.58,253.93,10,1,10
2022-06-09 11:30:00,254.02,254.68,253.8,254.55,15,1,16
2022-06-09 11:45:00,254.59,255.07,254.33,255.07,14,1,16
2022-06-09 12:00:00,254.72,255.6,254.33,255.6,22,1,24
2022-06-09 12:15:00,255.77,256.47,255.77,255.86,20,1,27
2022-06-09 12:45:00,255.16,255.51,255.16,255.51,2,1,2
2022-06-09 13:00:00,255.47,255.47,254.85,254.85,2,1,2
2022-06-09 13:15:00,255.16,255.16,255.16,255.16,1,1,1
2022-06-09 13:30:00,254.98,254.98,254.72,254.72,3,1,3
2022-06-09 13:45:00,254.72,254.72,254.72,254.72,1,1,1
2022-06-09 14:00:00,255.29,255.38,255.29,255.38,2,1,2
2022-06-09 14:15:00,255.6,255.6,255.33,255.42,4,1,4
2022-06-09 14:30:00,255.51,255.9,255.51,255.9,3,1,5
2022-06-09 14:45:00,255.68,256.21,255.64,256.21,15,1,24
2022-06-09 15:30:00,256.3,256.3,255.86,255.86,2,1,4
2022-06-09 15:45:00,255.38,255.38,255.38,255.38,1,1,1
2022-06-09 16:00:00,255.6,255.6,254.98,254.98,4,1,7
2022-06-09 16:15:00,255.6,255.6,255.6,255.6,1,1,1
2022-06-10 09:00:00,255.03,255.68,253.98,254.55,43,1,27
2022-06-10 09:15:00,255.25,255.99,255.07,255.38,24,1,26
2022-06-10 09:30:00,255.03,255.03,253.1,253.23,45,1,54
2022-06-10 09:45:00,253.15,253.28,252.1,252.62,76,1,112
2022-06-10 10:00:00,252.62,253.19,250.43,250.83,71,1,71
2022-06-10 10:15:00,250.83,251.53,250.83,250.87,36,1,50
2022-06-10 10:30:00,250.87,251.4,250.43,250.43,43,1,50
2022-06-10 10:45:00,250.48,250.83,249.91,249.91,61,1,77
2022-06-10 11:00:00,251.09,251.09,250.17,250.17,12,1,12
2022-06-10 11:15:00,249.95,250.21,249.12,249.3,51,1,56
2022-06-10 11:30:00,249.47,249.6,249.3,249.3,10,1,10
2022-06-10 11:45:00,249.3,249.56,249.03,249.03,16,1,20
2022-06-10 12:00:00,248.99,249.21,248.59,248.59,18,1,21
2022-06-10 12:15:00,248.77,249.08,248.68,249.08,5,1,5
2022-06-10 12:30:00,249.16,249.56,248.64,248.99,12,1,12
2022-06-10 12:45:00,248.77,249.38,248.77,249.12,5,1,5
2022-06-10 13:00:00,249.03,249.08,249.03,249.03,10,1,13
2022-06-10 13:15:00,249.12,250.08,249.12,250.08,8,1,9
2022-06-10 13:30:00,250.0,250.0,249.21,249.21,4,1,4
2022-06-10 13:45:00,249.47,249.47,249.47,249.47,2,1,4
2022-06-10 14:00:00,249.65,249.78,249.65,249.78,3,1,3
2022-06-10 14:15:00,249.73,249.73,249.21,249.47,17,1,24
2022-06-10 14:30:00,249.47,249.47,249.03,249.03,7,1,9
2022-06-10 14:45:00,249.38,249.47,249.21,249.3,10,1,13
2022-06-10 15:30:00,249.47,249.47,249.47,249.47,1,1,1
2022-06-10 16:15:00,249.25,249.47,249.25,249.47,2,1,10
2022-06-13 09:00:00,247.37,247.41,245.71,245.71,71,1,70
2022-06-13 09:15:00,245.71,246.01,244.92,244.96,28,1,47
2022-06-13 09:30:00,244.87,245.53,244.31,245.01,39,1,58
2022-06-13 09:45:00,245.09,245.09,244.31,244.83,15,1,15
2022-06-13 10:00:00,244.57,245.14,244.26,245.01,23,1,34
2022-06-13 10:15:00,245.01,245.27,244.22,244.22,23,1,25
2022-06-13 10:30:00,244.31,244.52,243.56,243.65,35,1,44
2022-06-13 10:45:00,243.52,243.52,242.64,242.77,47,1,64
2022-06-13 11:00:00,242.82,243.17,242.64,243.17,40,1,46
2022-06-13 11:15:00,243.47,243.78,242.51,243.78,38,1,51
2022-06-13 11:30:00,243.78,244.66,242.6,242.64,49,1,61
2022-06-13 11:45:00,242.91,242.91,239.05,240.24,77,1,84
2022-06-13 12:00:00,240.5,242.25,240.45,242.25,23,1,29
2022-06-13 12:15:00,242.25,242.86,242.2,242.38,10,1,15
2022-06-13 12:30:00,242.91,242.91,242.55,242.55,4,1,5
2022-06-13 12:45:00,243.12,243.56,242.91,243.34,12,1,17
2022-06-13 13:00:00,243.87,244.22,242.55,242.55,16,1,23
2022-06-13 13:15:00,243.69,244.61,243.69,244.22,12,1,17
2022-06-13 13:30:00,244.39,245.27,244.39,244.92,14,1,14
2022-06-13 13:45:00,245.05,245.4,243.82,245.4,19,1,21
2022-06-13 14:00:00,245.14,245.4,245.09,245.4,7,1,9
2022-06-13 14:15:00,245.44,245.53,244.74,245.31,14,1,15
2022-06-13 14:30:00,245.36,245.4,245.18,245.27,4,1,5
2022-06-13 14:45:00,245.18,245.53,245.18,245.44,7,1,9
2022-06-13 15:30:00,245.01,245.01,245.01,245.01,1,1,1
2022-06-13 16:00:00,245.22,245.22,245.22,245.22,1,1,1
2022-06-13 16:15:00,245.27,245.4,245.27,245.4,1,1,3
2022-06-14 09:00:00,248.2,249.47,247.06,247.06,85,1,100
2022-06-14 09:15:00,247.06,247.19,245.22,245.49,38,1,45
2022-06-14 09:30:00,246.14,246.71,245.36,245.62,54,1,89
2022-06-14 09:45:00,246.01,246.63,246.01,246.23,11,1,13
2022-06-14 10:00:00,246.23,246.41,245.09,245.49,35,1,54
2022-06-14 10:15:00,245.36,245.88,244.74,244.87,17,1,23
2022-06-14 10:30:00,245.53,245.53,244.44,244.44,9,1,11
2022-06-14 10:45:00,244.39,244.66,243.39,243.82,26,1,33
2022-06-14 11:00:00,244.04,244.04,243.08,243.39,21,1,29
2022-06-14 11:15:00,243.91,243.91,243.34,243.39,5,1,6
2022-06-14 11:30:00,244.22,244.22,244.0,244.0,10,1,15
2022-06-14 11:45:00,244.39,245.09,244.39,244.48,14,1,16
2022-06-14 12:00:00,245.09,245.44,244.39,245.09,12,1,12
2022-06-14 12:15:00,245.36,245.92,245.36,245.53,18,1,31
2022-06-14 12:30:00,245.53,246.01,245.53,246.01,7,1,7
2022-06-14 12:45:00,245.18,246.19,245.18,246.19,10,1,11
2022-06-14 13:00:00,246.32,246.8,246.1,246.8,24,1,42
2022-06-14 13:15:00,246.8,247.46,246.8,246.84,41,1,55
2022-06-14 13:30:00,246.84,247.19,246.84,246.84,11,1,11
2022-06-14 13:45:00,246.58,246.58,246.28,246.45,6,1,9
2022-06-14 14:00:00,246.45,246.45,246.45,246.45,2,1,2
2022-06-14 14:15:00,246.63,246.63,246.36,246.36,2,1,2
2022-06-14 14:30:00,246.41,246.71,246.41,246.71,3,1,11
2022-06-14 14:45:00,246.76,246.76,246.19,246.63,4,1,4
2022-06-14 16:00:00,246.19,246.41,245.97,246.41,3,1,8
2022-06-14 16:15:00,246.84,246.84,246.84,246.84,1,1,1
2022-06-15 09:00:00,244.04,244.39,243.78,244.09,42,1,22
2022-06-15 09:15:00,244.39,246.71,244.22,246.71,25,1,30
2022-06-15 09:30:00,246.84,247.11,245.57,246.01,33,1,44
2022-06-15 09:45:00,245.79,245.79,244.66,244.87,10,1,10
2022-06-15 10:00:00,245.18,245.18,245.18,245.18,3,1,3
2022-06-15 10:15:00,245.97,246.63,245.75,246.1,16,1,19
2022-06-15 10:30:00,245.97,245.97,245.53,245.97,4,1,4
2022-06-15 10:45:00,245.79,246.28,245.09,246.19,13,1,13
2022-06-15 11:00:00,246.41,247.54,246.19,247.37,38,1,51
2022-06-15 11:15:00,247.63,248.68,247.28,248.59,45,1,52
2022-06-15 11:30:00,248.94,249.03,247.5,247.5,21,1,22
2022-06-15 11:45:00,247.59,247.81,247.11,247.81,12,1,13
2022-06-15 12:00:00,248.07,248.11,247.68,248.11,8,1,8
2022-06-15 12:15:00,247.98,248.59,247.98,248.55,32,1,38
2022-06-15 12:30:00,248.59,248.59,248.16,248.16,23,1,23
2022-06-15 12:45:00,247.81,247.81,247.72,247.72,3,1,3
2022-06-15 13:00:00,247.72,247.72,247.54,247.72,4,1,10
2022-06-15 13:15:00,248.29,248.33,248.16,248.33,4,1,4
2022-06-15 13:30:00,248.2,248.2,248.2,248.2,1,1,6
2022-06-15 13:45:00,248.16,249.25,248.16,249.25,60,1,68
2022-06-15 14:00:00,249.3,249.3,248.77,248.77,8,1,10
2022-06-15 14:15:00,248.81,248.81,248.2,248.2,8,1,8
2022-06-15 14:30:00,248.38,248.38,248.38,248.38,1,1,1
2022-06-15 14:45:00,248.38,248.42,248.38,248.42,5,1,5
2022-06-15 15:30:00,248.42,248.42,248.42,248.42,1,1,1
2022-06-15 16:00:00,248.68,248.68,248.59,248.68,4,1,4
2022-06-15 16:15:00,248.42,248.42,248.42,248.42,1,1,3
2022-06-17 09:00:00,252.18,252.27,251.22,251.7,75,1,87
2022-06-17 09:15:00,251.22,251.35,250.35,250.83,33,1,46
2022-06-17 09:30:00,251.0,252.93,250.65,251.75,60,1,76
2022-06-17 09:45:00,251.75,252.31,251.7,252.18,18,1,18
2022-06-17 10:00:00,252.36,252.71,251.26,251.66,27,1,28
2022-06-17 10:15:00,251.57,252.45,251.57,251.66,59,1,80
2022-06-17 10:30:00,251.57,251.66,249.95,250.3,46,1,59
2022-06-17 10:45:00,250.61,250.96,250.35,250.52,8,1,8
2022-06-17 11:00:00,250.13,251.66,250.13,251.22,13,1,20
2022-06-17 11:15:00,250.61,250.78,250.61,250.78,3,1,3
2022-06-17 11:30:00,250.61,250.61,249.95,249.95,8,1,12
2022-06-17 11:45:00,249.78,249.91,248.16,248.9,48,1,58
2022-06-17 12:00:00,248.42,248.94,248.33,248.94,4,1,4
2022-06-17 12:15:00,248.59,248.73,247.98,248.03,27,1,49
2022-06-17 12:30:00,248.42,249.03,248.03,248.03,8,1,12
2022-06-17 12:45:00,248.07,248.33,247.98,248.33,13,1,14
2022-06-17 13:00:00,247.98,247.98,247.72,247.76,39,1,56
2022-06-17 13:15:00,247.72,247.72,246.84,247.72,64,1,75
2022-06-17 13:30:00,247.63,247.63,247.63,247.63,1,1,1
2022-06-17 13:45:00,247.72,247.72,246.89,246.89,11,1,11
2022-06-17 14:00:00,246.89,247.24,246.84,246.93,12,1,13
2022-06-17 14:15:00,246.84,246.84,246.49,246.71,11,1,27
2022-06-17 14:30:00,246.84,246.84,246.84,246.84,1,1,1
2022-06-17 14:45:00,246.54,246.54,246.32,246.32,3,1,4
2022-06-17 15:30:00,246.45,246.45,246.45,246.45,1,1,2
2022-06-17 15:45:00,246.49,247.02,246.49,247.02,2,1,3
2022-06-17 16:00:00,246.98,246.98,246.93,246.93,2,1,4
2022-06-17 16:15:00,246.84,246.84,246.84,246.84,2,1,7
2022-06-20 09:15:00,247.94,247.94,245.4,246.28,24,1,3
2022-06-20 09:30:00,246.49,246.67,246.49,246.67,2,1,6
2022-06-20 09:45:00,246.84,246.84,246.84,246.84,1,1,1
2022-06-20 10:00:00,246.67,246.67,246.67,246.67,1,1,1
2022-06-20 10:15:00,246.67,246.67,246.67,246.67,1,1,1
2022-06-20 10:30:00,246.67,246.67,246.67,246.67,1,1,1
2022-06-20 13:00:00,246.67,246.67,246.67,246.67,1,1,1
2022-06-20 13:15:00,246.63,246.84,246.63,246.84,2,1,2
2022-06-20 13:45:00,246.84,246.84,246.84,246.84,2,1,3
2022-06-20 14:30:00,246.49,246.49,246.41,246.49,4,1,4
2022-06-20 14:45:00,247.28,247.28,246.49,246.49,6,1,8
2022-06-20 15:30:00,246.58,246.58,246.58,246.58,2,1,6
2022-06-20 15:45:00,246.63,246.63,246.63,246.63,1,1,32
2022-06-20 16:15:00,246.49,246.49,246.49,246.49,1,1,2
2022-06-21 09:00:00,250.13,252.05,250.13,251.09,83,1,91
2022-06-21 09:15:00,251.09,251.13,250.43,250.52,28,1,37
2022-06-21 09:30:00,250.78,252.53,250.78,252.53,67,1,93
2022-06-21 09:45:00,252.58,252.8,251.79,251.88,33,1,47
2022-06-21 10:00:00,251.57,252.05,250.91,250.96,30,1,33
2022-06-21 10:15:00,250.96,251.66,250.87,251.66,10,1,20
2022-06-21 10:30:00,251.92,252.58,251.35,252.36,45,1,55
2022-06-21 10:45:00,252.58,252.62,252.1,252.1,10,1,10
2022-06-21 11:00:00,251.92,252.84,251.92,252.53,32,1,46
2022-06-21 11:15:00,252.75,254.15,252.75,253.1,94,1,113
2022-06-21 11:30:00,253.5,253.8,252.97,253.8,31,1,53
2022-06-21 11:45:00,253.5,253.5,252.53,252.53,13,1,22
2022-06-21 12:00:00,252.49,253.32,252.36,253.32,21,1,25
2022-06-21 12:15:00,253.32,254.37,253.32,254.33,45,1,58
2022-06-21 12:30:00,253.41,253.41,252.93,252.93,10,1,15
2022-06-21 12:45:00,252.62,252.62,252.27,252.27,14,1,18
2022-06-21 13:00:00,252.84,252.84,252.36,252.36,5,1,6
2022-06-21 13:15:00,252.14,252.14,251.79,251.79,20,1,28
2022-06-21 13:30:00,251.88,252.1,251.7,252.1,13,1,15
2022-06-21 13:45:00,252.1,252.1,251.66,251.66,9,1,11
2022-06-21 14:00:00,251.66,251.66,251.66,251.66,3,1,10
2022-06-21 14:15:00,251.75,252.01,251.48,251.48,12,1,15
2022-06-21 14:30:00,251.66,251.66,251.48,251.48,5,1,10
2022-06-21 14:45:00,251.44,252.36,251.44,252.01,21,1,29
2022-06-21 15:30:00,252.01,252.01,252.01,252.01,1,1,2
2022-06-21 16:00:00,251.75,251.75,251.53,251.53,3,1,12
2022-06-22 09:00:00,251.96,254.98,251.96,253.37,53,1,51
2022-06-22 09:15:00,253.15,253.41,252.75,253.41,10,1,10
2022-06-22 09:30:00,253.37,253.93,253.37,253.8,26,1,28
2022-06-22 09:45:00,253.45,254.98,253.37,254.98,49,1,62
2022-06-22 10:00:00,255.07,255.86,254.68,254.94,43,1,54
2022-06-22 10:15:00,254.98,255.33,254.5,254.94,13,1,26
2022-06-22 10:30:00,254.42,254.46,254.02,254.37,11,1,15
2022-06-22 10:45:00,255.03,255.16,254.72,254.72,6,1,6
2022-06-22 11:00:00,254.72,255.68,254.72,255.16,33,1,42
2022-06-22 11:15:00,255.51,256.04,255.07,255.99,37,1,41
2022-06-22 11:30:00,255.86,256.08,255.2,255.25,12,1,12
2022-06-22 11:45:00,254.94,254.94,254.85,254.85,2,1,2
2022-06-22 12:00:00,254.72,254.72,254.33,254.33,8,1,9
2022-06-22 12:15:00,254.11,254.72,254.11,254.72,2,1,2
2022-06-22 12:30:00,254.81,254.85,254.72,254.85,3,1,7
2022-06-22 12:45:00,254.55,255.42,254.55,255.42,6,1,6
2022-06-22 13:00:00,255.33,255.47,255.07,255.29,11,1,11
2022-06-22 13:15:00,255.47,255.6,255.42,255.42,17,1,28
2022-06-22 13:30:00,255.2,255.2,255.12,255.16,8,1,9
2022-06-22 13:45:00,255.16,255.38,254.98,255.2,32,1,39
2022-06-22 14:00:00,255.33,255.51,255.16,255.29,5,1,10
2022-06-22 14:15:00,255.12,255.51,255.03,255.51,23,1,35
2022-06-22 14:30:00,255.55,255.6,255.16,255.51,10,1,12
2022-06-22 14:45:00,255.55,255.6,255.42,255.6,15,1,36
2022-06-22 15:30:00,255.16,255.16,255.16,255.16,1,1,1
2022-06-22 15:45:00,254.94,254.94,254.81,254.81,3,1,10
2022-06-22 16:00:00,254.85,254.85,254.81,254.85,3,1,5
2022-06-22 16:15:00,254.9,254.9,254.72,254.72,1,1,10
2022-06-23 09:00:00,253.41,253.41,252.31,252.36,78,1,62
2022-06-23 09:15:00,252.53,252.53,252.1,252.1,32,1,47
2022-06-23 09:30:00,252.1,252.62,251.92,252.1,18,1,29
2022-06-23 09:45:00,252.1,252.8,251.96,252.45,11,1,11
2022-06-23 10:00:00,252.67,252.67,250.87,251.0,65,1,96
2022-06-23 10:15:00,251.05,251.05,248.68,250.35,88,1,95
2022-06-23 10:30:00,250.35,250.61,249.91,250.35,13,1,23
2022-06-23 10:45:00,250.04,250.08,249.03,250.08,32,1,42
2022-06-23 11:00:00,250.08,250.08,248.51,248.94,43,1,49
2022-06-23 11:15:00,249.38,249.47,248.29,248.38,50,1,59
