time,open,high,low,close,tick_volume,spread,real_volume
2022-06-01 10:00:00,111351.0,111516.0,111304.0,111388.0,51750,0,33253500
2022-06-01 10:15:00,111335.0,111464.0,111169.0,111463.0,66068,0,38343600
2022-06-01 10:30:00,111483.0,111635.0,111326.0,111602.0,68051,0,38147600
2022-06-01 10:45:00,111693.0,111860.0,111687.0,111724.0,81053,0,45303400
2022-06-01 11:00:00,111725.0,111725.0,111171.0,111171.0,73393,0,45286600
2022-06-01 11:15:00,111193.0,111193.0,110822.0,110882.0,70662,0,50623800
2022-06-01 11:30:00,110908.0,111271.0,110844.0,111248.0,63235,0,33868100
2022-06-01 11:45:00,111259.0,111889.0,111200.0,111811.0,80608,0,41078600
2022-06-01 12:00:00,111840.0,111931.0,111690.0,111718.0,65049,0,29934400
2022-06-01 12:15:00,111703.0,111703.0,111408.0,111480.0,56948,0,27832600
2022-06-01 12:30:00,111512.0,111512.0,111145.0,111152.0,64637,0,28004000
2022-06-01 12:45:00,111163.0,111249.0,111129.0,111201.0,55629,0,27132200
2022-06-01 13:00:00,111201.0,111292.0,111164.0,111222.0,53190,0,26064700
2022-06-01 13:15:00,111227.0,111349.0,111227.0,111251.0,50131,0,23689100
2022-06-01 13:30:00,111235.0,111450.0,111235.0,111320.0,55775,0,24736200
2022-06-01 13:45:00,111326.0,111433.0,111277.0,111377.0,57932,0,26497800
2022-06-01 14:00:00,111405.0,111606.0,111405.0,111573.0,64284,0,26218100
2022-06-01 14:15:00,111595.0,111813.0,111595.0,111732.0,75755,0,34054700
2022-06-01 14:30:00,111706.0,111706.0,111617.0,111640.0,61738,0,25736500
2022-06-01 14:45:00,111661.0,111685.0,111561.0,111612.0,61248,0,26891400
2022-06-01 15:00:00,111579.0,111717.0,111513.0,111580.0,68115,0,26099400
2022-06-01 15:15:00,111576.0,111907.0,111529.0,111849.0,81517,0,36451700
2022-06-01 15:30:00,111837.0,111893.0,111679.0,111776.0,67120,0,29462600
2022-06-01 15:45:00,111831.0,111831.0,111633.0,111646.0,70386,0,31347600
2022-06-01 16:00:00,111668.0,111739.0,111622.0,111738.0,70971,0,29451800
2022-06-01 16:15:00,111742.0,111754.0,111658.0,111689.0,73530,0,32846700
2022-06-01 16:30:00,111715.0,111715.0,111599.0,111662.0,85281,0,37240000
2022-06-01 16:45:00,111611.0,111641.0,111360.0,111360.0,77187,0,103681035
2022-06-02 10:00:00,111363.0,112438.0,111363.0,112284.0,57088,0,47992900
2022-06-02 10:15:00,112337.0,112469.0,112168.0,112469.0,77385,0,52359200
2022-06-02 10:30:00,112425.0,112507.0,112195.0,112270.0,99343,0,75639100
2022-06-02 10:45:00,112332.0,112332.0,111385.0,111514.0,83295,0,73820800
2022-06-02 11:00:00,111534.0,111842.0,111516.0,111830.0,68861,0,47605400
2022-06-02 11:15:00,111804.0,111804.0,111218.0,111342.0,68520,0,47489700
2022-06-02 11:30:00,111305.0,111432.0,111305.0,111382.0,62322,0,38857500
2022-06-02 11:45:00,111385.0,111557.0,111367.0,111491.0,54591,0,36016200
2022-06-02 12:00:00,111489.0,111773.0,111485.0,111733.0,46622,0,23584600
2022-06-02 12:15:00,111745.0,111954.0,111647.0,111934.0,50504,0,31082500
2022-06-02 12:30:00,112005.0,112257.0,111945.0,112253.0,58276,0,33010900
2022-06-02 12:45:00,112228.0,112331.0,112228.0,112274.0,51022,0,23998900
2022-06-02 13:00:00,112237.0,112297.0,112200.0,112252.0,50170,0,20761300
2022-06-02 13:15:00,112229.0,112472.0,112197.0,112438.0,55066,0,21630100
2022-06-02 13:30:00,112482.0,112664.0,112482.0,112652.0,67170,0,28946100
2022-06-02 13:45:00,112638.0,112660.0,112589.0,112642.0,55871,0,25724400
2022-06-02 14:00:00,112642.0,112644.0,112423.0,112452.0,63482,0,25442500
2022-06-02 14:15:00,112465.0,112563.0,112410.0,112563.0,53542,0,25798800
2022-06-02 14:30:00,112570.0,112602.0,112507.0,112595.0,50131,0,17909400
2022-06-02 14:45:00,112581.0,112664.0,112556.0,112656.0,62492,0,25767200
2022-06-02 15:00:00,112661.0,112709.0,112596.0,112645.0,61554,0,29338900
2022-06-02 15:15:00,112653.0,112653.0,112499.0,112563.0,54682,0,24953900
2022-06-02 15:30:00,112552.0,112607.0,112512.0,112525.0,56194,0,22966000
2022-06-02 15:45:00,112523.0,112542.0,112421.0,112440.0,58616,0,24494900
2022-06-02 16:00:00,112435.0,112469.0,112391.0,112469.0,61102,0,26530600
2022-06-02 16:15:00,112467.0,112467.0,112319.0,112319.0,67447,0,30071700
2022-06-02 16:30:00,112319.0,112379.0,112307.0,112375.0,68290,0,30248800
2022-06-02 16:45:00,112377.0,112498.0,112348.0,112393.0,62513,0,92690937
2022-06-03 10:00:00,112392.0,112392.0,111612.0,111612.0,50721,0,40170302
2022-06-03 10:15:00,111586.0,111683.0,111392.0,111392.0,64970,0,41785100
2022-06-03 10:30:00,111406.0,111699.0,111405.0,111434.0,97249,0,67718100
2022-06-03 10:45:00,111316.0,111613.0,111276.0,111599.0,66359,0,43285300
2022-06-03 11:00:00,111724.0,111773.0,111479.0,111644.0,64387,0,39014600
2022-06-03 11:15:00,111676.0,111858.0,111572.0,111572.0,56657,0,34642400
2022-06-03 11:30:00,111626.0,111626.0,111341.0,111341.0,60184,0,26622900
2022-06-03 11:45:00,111412.0,111468.0,111319.0,111415.0,49630,0,24491400
2022-06-03 12:00:00,111406.0,111406.0,110935.0,111028.0,66719,0,36834500
2022-06-03 12:15:00,111052.0,111269.0,111045.0,111228.0,50819,0,31092900
2022-06-03 12:30:00,111250.0,111410.0,111172.0,111358.0,46309,0,22802700
2022-06-03 12:45:00,111372.0,111420.0,111282.0,111387.0,41317,0,19755200
2022-06-03 13:00:00,111389.0,111530.0,111389.0,111441.0,42502,0,20731500
2022-06-03 13:15:00,111436.0,111447.0,111293.0,111413.0,37924,0,17612200
2022-06-03 13:30:00,111446.0,111517.0,111350.0,111394.0,36824,0,16607700
2022-06-03 13:45:00,111396.0,111575.0,111329.0,111558.0,41889,0,18522300
2022-06-03 14:00:00,111547.0,111662.0,111483.0,111506.0,42294,0,20564500
